gene_id	gene_name	MM1S monoculture-1	MM1S monoculture-2	MM1S monoculture-3	MM1S cocultured-1	MM1S cocultured-2	MM1S cocultured-3
ENSG00000100991	TRPC4AP	2710.6690447667356	2788.106386304024	2660.9766513386535	1929.566683154163	1841.6974072911066	1798.7992149984964
ENSG00000100994	PYGB	7110.635943920954	6902.530474559482	6390.3192784715375	4997.779162086997	4957.885302130611	4781.287755702628
ENSG00000100997	ABHD12	6640.304251348492	6339.555254281626	6632.565052052787	4508.161469902168	4538.345390690749	4495.295703854286
ENSG00000101003	GINS1	2241.7288660776235	2471.7370262055165	2337.9822865636534	3433.4550149633765	3450.8537781426844	3783.720241517342
ENSG00000101004	NINL	41.74541650051441	44.61619180876384	38.510866569326915	20.145271771468792	28.98137546130629	35.18156193372453
ENSG00000101017	CD40	353.444526371022	266.0747438777189	231.0651994159615	220.7221081047885	222.1905452033482	184.98692242571286
ENSG00000101019	UQCC1	709.6720805087449	730.8943421762949	826.1202022129806	876.7572627495765	911.5332615329907	890.8879392894761
ENSG00000101040	ZMYND8	2090.0538527924214	2083.1705557255555	1952.8736208703842	2305.319795761124	2246.746631000316	2390.0764333039956
ENSG00000101052	IFT52	602.5255114907579	661.1308422571369	604.9932909439422	588.592288279436	602.3985899457235	509.5652034916876
ENSG00000101057	MYBL2	11325.531496589558	10836.056185117588	11186.785595380286	8734.289135003773	8726.154144849508	8610.40356100542
ENSG00000101079	NDRG3	972.6682044619856	932.0728070594482	1034.8242532983652	1311.194427908208	1320.0326489875936	1311.9317933995342
ENSG00000101082	SLA2	5.566055533401921	7.300831386888628	0.0	18.393509008732376	6.900327490787212	13.618669135635303
ENSG00000101084	RAB5IF	1109.0365650303327	946.6744698332254	1017.4322490412497	1394.4031591381877	1245.5091120870916	1191.633549368089
ENSG00000101096	NFATC2	1686.514826620782	1488.558399437848	1506.8929402772112	1932.1943272982676	1877.5791102432001	1787.4503240521335
ENSG00000101104	PABPC1L	2518.640128864369	2581.249497008846	2400.0965874819226	1477.6118903681675	1354.5342864415295	1307.3922370209891
ENSG00000101109	STK4	8703.919340357254	8425.97062395691	8461.210071086633	9681.116908262808	10053.777154076966	10149.31317333221
ENSG00000101126	ADNP	4388.834788087414	4278.287192716736	4388.996502884903	4700.855373803174	4740.524986170814	5013.940020103064
ENSG00000101132	PFDN4	729.1532748756516	696.0125922167159	767.7327593498076	1007.2635885734396	1046.77968035242	1084.9539744722792
ENSG00000101134	DOK5	30.613305433710565	64.08507550713351	65.84115897336537	68.31874774672025	72.45343865326572	52.20489835326866
ENSG00000101138	CSTF1	1749.1329513715536	1722.9962073057163	1703.174131178942	1885.7726140857526	1821.6864575678237	2079.1168213736564
ENSG00000101146	RAE1	3196.307390056053	2921.1437582428835	3059.7504632339414	2775.668097555852	2791.182470023427	2746.4316090197863
ENSG00000101150	TPD52L2	3303.45395907404	3093.930101065914	3365.3528237518262	2853.621540497623	3017.5132117212474	2897.3718586064106
ENSG00000101152	DNAJC5	3619.3276105945993	3493.0422168824925	3420.013408559903	2830.8486245820495	2898.137546130629	2804.310952846236
ENSG00000101158	NELFCD	4317.86758003654	4463.241587851248	4395.20793297673	3550.8231200667165	3552.2885922572564	3623.700879173627
ENSG00000101160	CTSZ	747.2429553592078	633.5499236844465	704.376172413173	604.3581531440637	618.9593759236128	567.4445473181377
ENSG00000101161	PRPF6	3619.3276105945993	3341.3471647326955	3448.585986982307	2953.4720179735987	2917.458463104833	2890.562524038593
ENSG00000101162	TUBB1	50.094499800617285	62.462668532269376	36.02629453259615	49.925238737987875	50.37239068274664	54.47467654254121
ENSG00000101166	PRELID3B	2197.2004218104084	2444.9673111202583	2434.8805959961533	3391.4127086577028	3670.2841923497176	3922.176711062967
ENSG00000101181	MTG2	1206.4425368648663	1168.1330219021804	1334.2151837244228	1163.1704744569806	1149.5945599651493	1037.2886324975557
ENSG00000101182	PSMA7	4956.572452494411	4760.142064251386	4868.518905973941	4251.528225161283	4274.062847793599	4071.982071554956
ENSG00000101187	SLCO4A1	4317.86758003654	4288.021634565921	4270.979331140192	2822.0898107683674	2758.0608980676484	2576.198244824345
ENSG00000101189	MRGBP	786.2053440930214	674.11009805605	757.7944712028844	535.1635240159753	533.3953150378514	581.063216453773
ENSG00000101190	TCFL5	343.70392918756863	327.7262089225562	464.61497086865376	339.84197597086484	274.633034133331	325.713170160611
ENSG00000101191	DIDO1	4415.273551871073	3938.3929314826987	3945.5003943284605	3157.552379832391	3118.257993086741	3167.4754631298442
ENSG00000101193	GID8	2065.006602892113	2000.4278000074842	1836.098735144038	1750.0109999736803	1849.2877675309726	1793.1247695253148
ENSG00000101199	ARFGAP1	2997.3209047369346	2633.1665202044987	2716.8795221650958	1693.0787101847468	1646.4181393018287	1604.7331798156931
ENSG00000101216	GMEB2	834.9083300102882	903.6806849993258	822.3933441578845	543.9223378296574	570.6570834881023	552.690989087866
ENSG00000101220	C20orf27	1810.3595622389748	1675.9464050346562	1674.601552756538	793.5485315195967	759.7260567356719	803.5014790024829
ENSG00000101224	CDC25B	6108.745947908608	5751.4327258933745	6134.408358688268	4438.96684077408	4581.1274211336295	4252.4294376021235
ENSG00000101230	ISM1	12.523624950154321	21.902494160665885	8.69600212855769	20.145271771468792	26.911277214070125	27.237338271270605
ENSG00000101236	RNF24	1248.1879533653807	1405.004440232345	1300.6734612285575	1447.8319234016483	1334.5233367182466	1414.0718119167989
ENSG00000101246	ARFRP1	1903.590992423457	1812.228590923244	1780.1958643175958	1164.922237219717	1097.1520710351665	1029.3444088351016
ENSG00000101247	NDUFAF5	761.1580941927127	708.991848015629	761.5213292579806	843.4737702575846	792.1575959423718	952.1719503998349
ENSG00000101255	TRIB3	1004.6730237790467	1130.8176614803053	1172.7180013369227	660.414561551629	617.5793104254554	623.0541129553151
ENSG00000101265	RASSF2	1846.5389232060872	1834.1310850839097	1813.7375868134611	3219.739957909534	3276.9655253748465	3499.997967858273
ENSG00000101266	CSNK2A1	4516.854065355658	4708.2250410557335	4744.290304137403	5605.640840756533	5609.966250010003	5818.576388200183
ENSG00000101278	RPS10P5	20.872708250257205	21.091290673233814	17.39200425711538	11.386457957786709	12.42058948341698	7.944223662453926
ENSG00000101290	CDS2	1772.7886873885118	1725.4298177680125	1670.874694701442	2163.4270119794746	2104.5998846900993	2188.0661744587387
ENSG00000101294	HM13	10972.086970218537	9983.481319826484	10555.70429805067	7181.35144583794	6996.932075658232	6937.577035511551
ENSG00000101298	SNPH	119.6701939681413	111.94608126562564	106.83659757942306	83.20873122997979	91.08432287839119	101.0051294226285
ENSG00000101306	MYLK2	118.27868008479082	65.70748248199766	73.29487508355767	111.23693543376245	95.22451937286351	91.9260166655383
ENSG00000101310	SEC23B	4125.838664134174	3997.61078606524	3915.6855298876917	3932.7074023432556	4069.1231213172186	4073.116960649592
ENSG00000101311	FERMT1	1987.0818254244857	1873.0688524806492	2008.7764916968265	1752.638644117785	1653.318466792616	1814.687662323404
ENSG00000101333	PLCB4	73.75023581757546	86.79877315523147	49.69144073461538	91.09166366229367	98.67468311825712	87.3864602869932
ENSG00000101337	TM9SF4	2972.2736548366256	2921.9549617303155	2837.381265946538	2800.192776234162	2871.2262689165586	2732.8129398841506
ENSG00000101342	TLDC2	139.151388335048	127.35894752683495	151.5588942405769	93.71930780639829	78.66373339497422	99.87024032799222
ENSG00000101343	CRNKL1	1651.72697953702	1662.155945748311	1787.6495804277881	2163.4270119794746	2103.909851941021	2275.4526347457318
ENSG00000101346	POFUT1	2450.4559485801956	2477.415450617541	2687.0646577243265	2519.9107341963354	2533.800254617064	2409.3695479128123
ENSG00000101347	SAMHD1	2787.202308351012	2817.3097118515784	2901.980138901538	3818.8428227653885	3822.0913971470363	3901.7487073595144
ENSG00000101349	PAK5	61.22661086742113	51.105819708220395	40.99543860605768	35.91113663609654	37.26176845025094	44.26067469081474
ENSG00000101350	KIF3B	1334.4618141331105	1376.6123181722226	1398.8140566794227	1886.6484954671207	1927.951500925947	1840.7901115000384
ENSG00000101353	MROH8	18.089680483556243	15.412866261209325	1.2422860183653843	15.76586486462775	11.040523985259538	17.02333641954413
ENSG00000101361	NOP56	13211.032808529459	13620.106553984451	13335.9404071524	10151.465210057535	10620.984073819676	10120.940945966302
ENSG00000101363	MANBAL	446.6759565555042	403.97933674117075	397.531525876923	356.48372221686077	398.14889621842207	360.89473209433555
ENSG00000101365	IDH3B	3570.624624677332	3216.4218276681568	3294.5425207049993	2717.8599263855504	2644.2054944696592	2623.8635867990683
ENSG00000101367	MAPRE1	6034.995712091033	6066.179679017018	6304.601543204326	7700.749104989288	7756.658132393904	8240.429716153994
ENSG00000101384	JAG1	1028.328759796005	1021.3051906769758	982.648240527019	1035.2917927772223	1088.8716780462219	1081.5493071883702
ENSG00000101391	CDK5RAP1	1104.8620233802812	1113.782388244232	1191.3522916124036	978.3595029882887	919.8136545219353	997.567514185286
ENSG00000101400	SNTA1	171.15620765210906	175.21995328532708	173.9200425711538	147.148072069859	120.06569833969748	116.89357674753636
ENSG00000101407	TTI1	2101.185963859225	2107.5066603485175	2161.577671955769	2172.1858257931567	2078.378640225108	2148.3450561464692
ENSG00000101412	E2F1	4477.891676621845	4048.7166057734603	4295.825051507499	2480.496072034766	2429.605309506177	2339.0064240453635
ENSG00000101413	RPRD1B	1500.0519662518177	1332.8073298508907	1380.179766403942	1720.2310330071612	1823.0665230659813	1852.1390024464013
ENSG00000101417	PXMP4	295.00094327030183	393.4336914045538	304.36007449951916	338.9660945894966	310.5147370854245	320.03872468742964
ENSG00000101421	CHMP4B	15555.733701975018	13919.440640846886	14388.156664707882	13745.206517811293	13512.911325208595	13547.171122673219
ENSG00000101439	CST3	1384.5563139337278	1344.9753821623717	1223.6517280899036	593.8475765676452	538.9155770304812	505.0256471131425
ENSG00000101442	ACTR5	576.0867477070988	542.6951330920547	562.7555663195191	421.2989444381082	431.9605009232794	355.2202866211542
ENSG00000101444	AHCY	5200.087382080745	5154.386959143371	4948.0252111493255	2877.2703377945645	2753.2306688240974	2669.2591505845194
ENSG00000101445	PPP1R16B	11184.98859437116	10979.639202393064	10913.482671339902	9992.93068002989	9803.29526616139	9750.967101114877
ENSG00000101447	FAM83D	1120.1686760971365	1041.5852778627777	1000.0402447841344	1327.8361741542037	1233.7785553527533	1214.3313312608145
ENSG00000101452	DHX35	538.5158728566358	508.62458661990775	628.5967252928845	477.35535284567356	476.1225968643176	475.51853065259934
ENSG00000101457	DNTTIP1	755.5920386593108	681.4109294429386	689.4687401927883	631.5104759664782	607.2288191892746	606.030776535771
ENSG00000101463	SYNDIG1	361.79360967112484	343.1390751837655	291.93721431586533	193.56978528237403	211.8400539671674	184.98692242571286
ENSG00000101464	PIGU	1160.5225787143006	1243.574946233363	1355.3340460366344	1338.3467507306223	1215.147671127628	1286.9642333175361
ENSG00000101473	ACOT8	596.959455957356	535.3943017051661	549.0904201174999	416.04365614989894	418.159845941705	362.0296211889718
ENSG00000101474	APMAP	3367.463597708162	3179.1064672462817	3150.437342574615	2568.0842101715866	2573.132121314551	2491.0815627266243
ENSG00000101489	CELF4	0.0	10.545645336616907	7.453716110192306	10.5105765764185	10.350491236180817	6.809334567817651
ENSG00000101493	ZNF516	475.89774810586425	473.74283666032875	486.97611919923065	436.18892792136774	376.06784824790304	363.1645102836081
ENSG00000101544	ADNP2	965.7106350452333	925.5831791599917	968.9830943249998	859.2396351222123	835.6296591343313	857.9761555450241
ENSG00000101546	RBFA	729.1532748756516	698.4462026790121	598.7818608521153	497.5006246171423	527.8750530452216	557.2305454664112
ENSG00000101557	USP14	4892.562813860289	5035.9512499782895	5037.469804471633	6819.6124353328705	6897.567359790896	7386.993116987515
ENSG00000101558	VAPA	4267.773080235923	4532.193884282974	4725.6560138619225	5405.9398858045815	5381.565410064946	6107.973107332434
ENSG00000101574	METTL4	1068.6826624131688	1050.5085162245305	1027.3705371881729	1738.6245420158934	1640.20784456012	1832.8458878375845
ENSG00000101577	LPIN2	868.3046632106997	795.7906211708605	834.8162043415383	936.3171966826147	904.6329340422034	1021.4001851726478
ENSG00000101596	SMCHD1	6466.365015929681	6885.495201323409	6673.560490658845	7559.732202589006	7582.079846876988	8019.126342699921
ENSG00000101608	MYL12A	3783.526248829956	4064.1294720346696	3729.342627132884	4776.18117260084	4685.322366244516	4678.012848090727
ENSG00000101624	CEP76	467.54866480576135	433.99386577615735	485.7338331808653	692.8221726622528	612.0590484328256	725.1941314725799
ENSG00000101639	CEP192	2386.4463099460736	2397.9175088491984	2342.9514306371148	2956.0996621177032	2927.8089543410138	3049.446997287672
ENSG00000101654	RNMT	2154.0634914265434	2522.031642426305	2515.6291871899034	2907.050304761083	2900.8976771269436	3019.9398808271285
ENSG00000101665	SMAD7	3652.7239437950107	3450.048432048593	3757.9152055552877	2423.5637822458325	2544.1507458532446	2426.3928843323565
ENSG00000101695	RNF125	1395.6884250005317	1388.7803704837036	1567.764955177115	1178.9363393216083	1176.5058371792195	1345.9784662386226
ENSG00000101745	ANKRD12	20001.620559279803	22348.656078753524	19973.47460327865	29204.51289896017	30103.36871130829	28443.725378868967
ENSG00000101751	POLI	747.2429553592078	884.211801300956	821.151058139519	980.1112657510251	988.8169294298074	1046.3677452546458
ENSG00000101752	MIB1	2620.2206423489542	2639.6561481039553	2607.558352548942	2991.1349173724316	3087.896552127277	3143.6427921424824
ENSG00000101773	RBBP8	3743.1723462127916	3842.670919965715	3775.307209812403	5034.566180104462	5195.94660056277	5307.87629561386
ENSG00000101782	RIOK3	1648.943951770319	1647.5542829745339	1775.2267202441342	2180.0687582254704	2141.8616531403504	2293.6108602599124
ENSG00000101811	CSTF2	800.1204829265262	810.3922839446377	854.6927806353845	859.2396351222123	799.0579234331591	885.2134938162947
ENSG00000101842	VSIG1	73.75023581757546	81.93155223063906	84.47544924884613	9.634695195050291	11.73055673433826	13.618669135635303
ENSG00000101843	PSMD10	1067.2911485298184	1056.998144123987	1136.6917068043267	1634.3946576330768	1703.0008247262838	1779.5061003896797
ENSG00000101844	ATG4A	747.2429553592078	703.3134236036045	729.2218927804806	878.509025512313	880.4817878244481	894.2926065733849
ENSG00000101846	STS	532.9498173232339	541.8839296046226	503.1258374379807	317.0690600552914	334.6658833031797	363.1645102836081
ENSG00000101849	TBL1X	4924.567633177349	4404.023733268707	4780.316598669999	4403.055704137983	4495.563360247868	4504.374816611376
ENSG00000101850	GPR143	8.349083300102881	17.035273236073465	3.726858055096153	10.5105765764185	13.110622232495702	10.214001851726477
ENSG00000101856	PGRMC1	1660.076062837123	1648.365486461966	1611.2449658199034	1685.1957777524328	1702.310791977205	1693.2545291973227
ENSG00000101868	POLA1	2752.41446126725	2706.174834073385	2761.601818826249	2775.668097555852	2718.0389986210826	3052.8516645715804
ENSG00000101871	MID1	382.6663179213821	373.96480770618416	293.1795003342307	552.6811516433395	555.4763630083705	600.3563310625896
ENSG00000101882	NKAP	353.444526371022	371.53119724388796	392.56238180346145	628.0069504410054	629.9998999088724	669.5845658354024
ENSG00000101888	NXT2	474.50623422251374	498.89014477072294	523.0024137318268	646.4004594497377	665.1915701118871	704.7661277691269
ENSG00000101890	GUCY2F	16.698166600205763	17.035273236073465	16.149718238749998	6.131169669577458	6.900327490787212	4.539556378545101
ENSG00000101901	ALG13	992.1493988288923	1050.5085162245305	1072.0928338493268	1262.145070551588	1326.242943729302	1382.2949172669832
ENSG00000101911	PRPS2	2762.155058450703	2753.224636344445	2577.7434881081726	2265.0292522181867	2297.8090544321412	2475.1931154017166
ENSG00000101928	MOSPD1	250.47249900308643	242.54984274218887	291.93721431586533	524.6529474395568	489.923251845892	524.3187617219592
ENSG00000101935	AMMECR1	1033.8948153294068	1165.6994114398842	1178.9294314287497	1413.6725495282883	1406.9767753715123	1515.0769413394275
ENSG00000101938	CHRDL1	23.655736016958162	21.091290673233814	37.26858055096153	14.889983483259542	17.94085147604675	27.237338271270605
ENSG00000101940	WDR13	1540.4058688689815	1539.6642191460685	1573.976385268942	769.8997342226551	761.7961549829081	752.4314697438505
ENSG00000101945	SUV39H1	1327.5042447163582	1166.5106149273163	1314.3386074305768	1133.3905074904617	1146.8344289688346	1125.809981879185
ENSG00000101966	XIAP	1884.1097980565503	1942.8323523998072	1814.9798728318265	2632.023551011466	2712.5187366284526	2971.1396497577684
ENSG00000101972	STAG2	5156.95045169688	5708.438941059475	5278.473292034518	7293.46426265307	7250.174094570123	7512.965806492142
ENSG00000101974	ATP11C	1892.4588813566531	2013.4070558063972	2034.8644980824995	2281.6709984641825	2247.436663749395	2447.9557771304458
ENSG00000101977	MCF2	16.698166600205763	6.489627899456559	2.4845720367307687	15.76586486462775	8.280392988944653	6.809334567817651
ENSG00000101986	ABCD1	105.75505513463649	80.30914525577491	94.41373739576922	42.918187687042206	31.051473708542453	38.58622921763336
ENSG00000101997	CCDC22	468.94017868911186	448.5955285499346	485.7338331808653	235.61209158804803	224.26064345058438	208.81959341307464
ENSG00000102003	SYP	51.48601368396777	23.524901135530023	23.603434348942304	37.662899398832955	26.221244464991404	22.697781892725505
ENSG00000102007	PLP2	6215.892516926595	6034.542743007168	6384.10784837971	3874.8992311729535	3976.65873294067	3959.6280511859645
ENSG00000102030	NAA10	733.327816525703	641.6619585587672	658.4115897336537	481.7347597525146	542.3657407758748	468.7091960847817
ENSG00000102032	RENBP	257.43006841983885	287.1660345509527	277.0297820954807	253.1297192154122	296.02404935477136	303.0153882678855
ENSG00000102034	ELF4	1654.510007303721	1463.411091327454	1580.1878153607688	1127.2593378208842	1132.3437412381813	1107.6517563650048
ENSG00000102043	MTMR8	80.70780523432785	99.77802895414459	83.23316323048076	121.74751201018096	101.434814114572	114.6237985582638
ENSG00000102053	ZC3H12B	297.78397103700274	276.62038921433583	283.2412121873076	266.2679399359353	272.56293588609486	238.3267098736178
ENSG00000102054	RBBP7	6335.5627108947365	6097.816615026869	6356.777555975672	7591.263932318262	7540.677881932264	8248.373939816449
ENSG00000102057	KCND1	140.5429022183985	141.14940681318015	106.83659757942306	70.07051050945667	75.90360239865933	81.71201481381182
ENSG00000102078	SLC25A14	463.3741231557099	445.35071460020635	401.25838393201917	535.1635240159753	543.0557735249536	554.9607672771386
ENSG00000102081	FMR1	1687.9063405041325	1681.6248294466807	1662.1786925728843	2804.5721831410033	2788.4223390271122	3082.3587810321237
ENSG00000102096	PIM2	33907.01879560115	33282.86788585039	34659.779912394224	20160.161754952052	19442.362738042048	19142.174359230055
ENSG00000102098	SCML2	843.257413310391	885.0230047883881	831.0893462864422	1079.0858618456327	1061.2703680830732	1126.9448709738213
ENSG00000102100	SLC35A2	679.0587750750343	717.1038828899497	732.9487508355768	606.9857972881683	658.2912426211	599.2214419679533
ENSG00000102103	PQBP1	2266.7761159779325	2057.212044127729	2011.2610637335572	1862.123816788811	1865.8485535088619	1854.4087806356738
ENSG00000102119	EMD	1968.9921449409296	1861.7120036566002	1923.058756429615	1376.0096501294554	1475.2900175303057	1327.820240724442
ENSG00000102125	TAZ	1337.2448418998115	1409.0604576695052	1360.3031901100958	755.0097507393956	792.1575959423718	747.8919133653054
ENSG00000102144	PGK1	18878.668855415966	18200.161444025918	18841.752040547784	21493.253217394464	21097.06127033282	20904.65712320019
ENSG00000102158	MAGT1	4006.1684701660324	4250.706274144046	4320.670771874807	5728.264234148082	5832.846827962429	6215.78757132288
ENSG00000102172	SMS	1468.0471469347567	1500.726451749329	1422.417491028365	2050.438313782976	2128.060998158776	2197.145287215829
ENSG00000102178	UBL4A	2134.582297059637	2069.38009643921	2165.3045300108647	1696.5822357102195	1609.1563708515778	1595.654067058603
ENSG00000102181	CD99L2	2372.5311711125687	2009.351038369237	2162.819957974134	1722.8586771512657	1839.6273090438706	1721.6267565632295
ENSG00000102189	EEA1	1118.7771622137861	1169.7554288770446	1070.8505478309612	1500.3848062837408	1593.2856176227672	1626.2960726137824
ENSG00000102218	RP2	716.6296499254973	665.9980631817293	659.6538757520191	972.2283333187113	1022.6285341346647	1138.2937619201841
ENSG00000102221	JADE3	509.29408130627576	546.751150529215	475.79554503394223	660.414561551629	646.5606858867617	662.7752312675848
ENSG00000102225	CDK16	2429.5832403299387	2177.2701602676752	2421.215449794134	1997.8854309008832	1987.294317346717	1878.2414516230356
ENSG00000102226	USP11	531.5583034398834	429.937848338997	452.19211068499993	472.1000645574643	470.6023348716878	450.5509705706013
ENSG00000102230	PCYT1B	9.740597183453362	3.2448139497282793	4.969144073461537	9.634695195050291	15.870753228810585	17.02333641954413
ENSG00000102241	HTATSF1	2913.8300717359057	2806.7640665149615	2859.7424142771147	4458.23623116418	4458.991624546696	4706.385075456634
ENSG00000102265	TIMP1	1884.1097980565503	1631.3302132258923	1660.936406554519	652.5316291193152	739.0250742633103	652.5612294158583
ENSG00000102271	KLHL4	26.438763783659123	23.524901135530023	36.02629453259615	68.31874774672025	66.93317666063595	85.11668209772064
ENSG00000102302	FGD1	293.6094293869513	261.2075229531265	280.75664015057686	237.36385435078446	222.88057795242693	221.30337345407366
ENSG00000102309	PIN4	359.0105819044239	372.34240073132	419.8926742074999	649.0281035938424	656.9111771229425	695.6870150120367
ENSG00000102312	PORCN	467.54866480576135	456.7075634242553	416.16581615240375	249.62619368993938	243.58156042478856	219.03359526480114
ENSG00000102316	MAGED2	1295.499425399297	1283.3239171175344	1346.6380439080767	1303.311495475894	1259.3097670686661	1265.4013405194469
ENSG00000102317	RBM3	3750.129915629544	3984.631530266327	3966.619256640672	3686.584734178789	3779.3093667041558	3816.632025261794
ENSG00000102349	KLF8	16.698166600205763	19.468883698369677	11.180574165288458	11.386457957786709	10.350491236180817	7.944223662453926
ENSG00000102384	CENPI	594.1764281906551	657.8860283074087	667.1075918622114	1346.2296831629362	1398.006349633489	1454.9278193237049
ENSG00000102385	DRP2	75.14174970092593	44.61619180876384	44.722296661153834	77.95344294177055	88.3241918820763	72.63290205672162
ENSG00000102390	PBDC1	475.89774810586425	469.6868192231684	455.91896874009603	733.9885975865586	763.8662532301443	756.9710261223956
ENSG00000102393	GLA	1114.6026205637347	1178.6786672387975	1212.4711539246152	1426.8107702488114	1353.1542209433721	1410.66714463289
ENSG00000102401	ARMCX3	1213.4001062816187	1178.6786672387975	1131.722562730865	1952.3395990697363	1945.2023196529149	2154.0195016196503
ENSG00000102409	BEX4	87.66537465108026	85.17636618036732	93.17145137740383	100.72635885734395	97.29461762009969	74.90268024599416
ENSG00000102452	NALCN	396.58145675488686	418.580999514948	438.5269644829807	388.8913333274845	367.09742250987966	384.72740308169733
ENSG00000102471	NDFIP2	1189.7443702646606	1317.3944635896814	1233.5900162368266	1572.207079555934	1668.4991872723476	1730.7058693203198
ENSG00000102524	TNFSF13B	19.481194366906724	12.979255798913117	23.603434348942304	15.76586486462775	15.180720479731866	17.02333641954413
ENSG00000102531	FNDC3A	2216.681616177315	2354.923724015299	2187.665678341442	2136.27468915706	2157.0423736200823	2234.596627338826
ENSG00000102543	CDADC1	116.88716620144034	133.84857542629152	125.47088785490382	236.48797296941626	239.44136393031624	248.5407117253443
ENSG00000102547	CAB39L	65.40115251747257	72.19711038145421	79.5063051753846	79.70520570450695	85.56406088576142	107.81446399044616
ENSG00000102554	KLF5	164.19863823535667	195.5000404711288	165.2240404425961	171.67275074816882	170.43808902244413	160.01936234371482
ENSG00000102572	STK24	2856.7780025185357	2682.649932937855	3016.270452591153	2765.1575209794337	2877.436563658267	3019.9398808271285
ENSG00000102580	DNAJC3	3931.026720465107	3978.1419023668705	3982.7689748794223	4466.995044977863	4383.778054897115	4773.343532040174
ENSG00000102595	UGGT2	1334.4618141331105	1296.3031729164475	1352.8494739999035	1515.2747897670004	1381.4455636555997	1551.3933923677882
ENSG00000102606	ARHGEF7	2556.2110037148323	2418.197596035	2552.8977677408648	2385.0250014656312	2517.9295013882534	2460.439557171445
ENSG00000102678	FGF9	34.787847083762	48.672209245924186	28.57257842240384	91.09166366229367	77.97370064589549	108.94935308508242
ENSG00000102699	PARP4	4206.546469368502	4176.075553300296	4140.539299211826	4306.70875218748	4354.796679435809	4528.207487598738
ENSG00000102710	SUPT20H	1010.2390793124487	964.520946556731	995.0711007106729	1357.616141120723	1333.1432712200892	1302.852680642444
ENSG00000102738	MRPS31	310.3075959871571	316.36936009850723	336.6595109770192	473.8518273202007	470.6023348716878	508.4303143970513
ENSG00000102743	SLC25A15	538.5158728566358	438.86108670074975	518.0332696583653	438.81657206547237	503.0338740783877	503.89075801850623
ENSG00000102753	KPNA3	1232.8813006485254	1246.0085566956593	1427.3866351018266	1786.798017991145	1786.494787364809	1959.9534664368473
ENSG00000102755	FLT1	0.0	3.2448139497282793	12.422860183653844	7.882932432313875	8.970425738023375	11.348890946362753
ENSG00000102760	RGCC	212.90162415262347	164.67430794871018	188.82747479153844	81.45696846724337	86.25409363484015	81.71201481381182
ENSG00000102763	VWA8	830.7337883602366	821.7491327686868	796.3053377722114	704.2086306200395	732.1247467725232	714.9801296208534
ENSG00000102780	DGKH	1042.2438986295097	1232.218097409314	1087.0002660697114	920.5513318179869	920.503687271014	954.4417285891075
ENSG00000102781	KATNAL1	345.0954430709191	397.4897088417142	427.3463903176922	427.43011410768565	447.1412214030113	440.3369687188748
ENSG00000102786	INTS6	983.8003155287895	1095.1247080332942	1019.9168210779806	1164.922237219717	1245.5091120870916	1165.5311001914547
ENSG00000102796	DHRS12	47.311472033916324	28.392122060122443	65.84115897336537	19.269390390100583	24.15114621775524	20.428003703452955
ENSG00000102804	TSC22D1	329.7887903540638	387.75526699252936	419.8926742074999	532.5358798718706	487.85315359865587	450.5509705706013
ENSG00000102805	CLN5	300.5669988037037	351.2511100580862	344.11322708721144	306.5584834788729	329.14562131055	315.4991683088845
ENSG00000102858	MGRN1	4290.03730236953	3944.8825593821553	4176.565593744423	2691.583484944504	2759.4409635658058	2535.342237417439
ENSG00000102870	ZNF629	438.32687325540127	435.6162727510215	439.76925050134605	281.1579234191949	292.5738856093778	267.83382633416096
ENSG00000102871	TRADD	1306.631536466101	1214.3716206858085	1221.167156053173	603.4822717626955	565.1368214954726	551.5560999932297
ENSG00000102878	HSF4	459.1995815056585	356.9295344701107	427.3463903176922	152.40336035806826	151.80720479731866	118.02846584217262
ENSG00000102879	CORO1A	19842.98797657785	17930.03068271104	18917.53148766807	11661.484711536326	11376.569934060875	10267.341639174383
ENSG00000102882	MAPK3	1502.8349940185187	1354.7098240115565	1458.4437855609613	1030.9123858703813	1028.838828876373	922.6648339392918
ENSG00000102886	GDPD3	112.7126245513889	92.47719756725596	67.08344499173076	69.19462912808847	62.79298016616362	76.03756934063044
ENSG00000102890	ELMO3	256.03855453648833	219.8361450940909	211.18862312211533	142.76866516301797	116.61553459430387	139.59135864026186
ENSG00000102893	PHKB	2019.0866447415467	2023.141497655582	2238.5994050944228	2752.8951816402787	2787.7323062780333	2959.790758811406
ENSG00000102897	LYRM1	631.747303041118	669.2428771314576	616.1738651092306	875.8813813682083	879.7917550753695	896.5623847626574
ENSG00000102898	NUTF2	2924.9621828027093	2753.224636344445	3006.3321644442303	3065.584834788729	3051.324816426105	3027.8841044895826
ENSG00000102900	NUP93	2266.7761159779325	2186.193398629428	2438.6074540512495	2155.544079547161	2065.9580507416913	2149.4799452411053
ENSG00000102901	CENPT	1881.3267702898493	1731.919445667469	1772.7421482074035	1139.521677160039	1082.6613833045135	1062.2561925795537
ENSG00000102904	TSNAXIP1	34.787847083762	12.168052311481047	22.361148330576917	7.882932432313875	6.900327490787212	6.809334567817651
ENSG00000102908	NFAT5	1199.484967448114	1428.5293413678748	1448.5054974140382	1983.871328798992	2100.459688195627	2071.1725977112023
ENSG00000102910	LONP2	3665.2475687451647	3602.554687685822	3715.6774809308645	4278.680547983698	4211.959900376513	4351.164788835479
